comparison,modality,variable,n_A,n_B,mean_A,mean_B,median_A,median_B,delta_mean,cohen_d,p_value,fdr_q
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07402,14,21,346.6251978297392,378.73438406621386,317.1216057141826,366.305476247238,-32.10918623647467,-0.19431272507282937,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07791,14,21,909.4385288838151,789.4789384122569,866.3461660198298,791.318513655631,119.95959047155827,0.3586928906053595,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07813,14,21,398.36011829365253,506.9732946409486,429.47491244774153,484.726016968897,-108.61317634729608,-0.38209276713348544,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K08159,14,21,25.758047658125044,55.17870768493658,19.893639687718174,31.0671944900807,-29.42066002681154,-0.5357997918190045,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K08352,14,21,14.289719347307182,18.56191722329171,15.883439786424024,18.02127349852055,-4.27219787598453,-0.3694458908657786,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K09692,14,21,55.917158420136744,43.89151661054263,57.74287243218191,42.3320068979542,12.025641809594113,0.3857911384810118,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K10038,14,21,54.833074967092024,73.67324512711181,50.1026880396921,56.6688640235732,-18.840170160019788,-0.4674825942165593,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K10559,14,21,24.928649552715285,25.27539557488795,19.20731192183291,14.579795004586645,-0.34674602217266326,-0.016036436215289475,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K10670,14,21,12.273347241320128,10.454139029202034,10.525863606850262,9.33177127983571,1.8192082121180935,0.2125611913557518,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K11991,14,21,620.820682008746,629.0623462471992,614.0093150393668,630.9682166867085,-8.241664238453268,-0.1518203042135768,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K12952,14,21,362.17897907776995,424.76254322231017,337.47636872708637,400.28189226922547,-62.58356414454022,-0.3203753979475556,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K13252,14,21,13.672992073382503,14.270729398714593,9.736112206177204,10.1321838890321,-0.5977373253320906,-0.0447949965475661,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K13954,14,21,123.25897267926692,159.18786858064112,120.62982818133513,135.059260102997,-35.928895901374204,-0.4032349826555487,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K17675,14,21,119.9188901095771,165.3403309443057,114.02520013257657,157.12785345579482,-45.421440834728585,-0.457891058817682,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K18675,14,21,26.79542254880212,19.096003726107945,13.657228951031428,10.171718291095894,7.699418822694174,0.3245217379205708,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K19302,14,21,564.8553236453413,512.7684588011114,551.0163575147867,523.111322515414,52.08686484422992,0.36724935448824564,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K21449,14,21,389.02104603045325,526.0817473583377,233.94802916973134,470.4303893570615,-137.06070132788443,-0.33487375173604245,0.35445992577652286,0.9338655736804545
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K05591,14,21,4.238143473331886,19.527681304613044,1.5616605737287315,0.1326942701697495,-15.289537831281159,-0.287431600357991,0.3564410252423431,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K18830,14,21,2.5484200421332552,0.8167466371196365,0.673199539404306,0.0,1.7316734050136189,0.47034125919631636,0.3573689804483191,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K18893,14,21,8.469790127417207,8.352862545290193,1.073687108105072,0.0,0.11692758212701371,0.005097856820984085,0.3573689804483191,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K16957,14,21,4.596745233984301,2.2529248858525213,1.259181675732255,1.096750757591595,2.3438203481317794,0.43632805065682123,0.3576628193690047,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K16370,14,21,3.547859088088678,13.65992060064531,1.1426847725790488,0.59118101613903,-10.112061512556632,-0.26712585194958516,0.35969066262878924,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K22110,14,21,3.878492955231572,22.34195257472688,0.4272708223055895,1.6684652666543576,-18.463459619495307,-0.3275351076060217,0.35969066262878924,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K09689,14,21,1.864727993653988,12.297492543944635,1.0884489430283573,2.01580985228353,-10.432764550290647,-0.3591348401346257,0.3604369452866514,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K18217,14,21,3.661457352936636,2.4269266715108895,0.928318522631107,0.76790886393001,1.2345306814257464,0.2245361521810244,0.3604369452866514,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K01692,14,21,0.46234957542045046,0.7811997353158515,0.2172787007945548,0.0,-0.31885015989540105,-0.2140438560191735,0.36158716925089485,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07225,14,21,2.4586450615137507,20.105672622866773,0.0,0.59118101613903,-17.647027561353024,-0.3203674777882519,0.36158716925089485,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,species,species__Lachnospira_sp_NSJ_43,14,21,0.002091411858633719,0.0035349381145229116,0.0,0.0005216999898399,-0.0014435262558891927,-0.3077387997654006,0.36158716925089485,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K01713,14,21,15.296747141450792,12.35503669293585,9.000307111679478,5.996521592235338,2.941710448514943,0.21510475735913187,0.3629413870618593,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K21746,14,21,10.832960266653837,23.136736757382945,7.1577514302457015,3.87548771903148,-12.303776490729108,-0.2815334175253364,0.3629413870618593,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,immune_pct,immune_pct__% CD8+ and DN,14,21,27.775,29.838333333333335,24.566666666666666,29.4,-2.063333333333336,-0.26680355459018795,0.36324405658328873,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K01821,14,21,34.1108101928746,17.839099631840572,22.259558927433396,13.8166143941347,16.27171056103403,0.5819581551709981,0.36324405658328873,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K01941,14,21,74.64295950033342,46.64687051944871,66.77876852520438,35.2331101124982,27.996088980884707,0.4817244112159282,0.36324405658328873,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07038,14,21,14.710649887682493,30.056805578571872,12.992017835153737,4.89622239362523,-15.346155690889379,-0.24555770366548996,0.36324405658328873,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K05522,14,21,2.7660600915684483,14.007937276299131,0.6601606686162258,1.31956233604902,-11.241877184730683,-0.2994249666737237,0.3647377076367515,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07665,14,21,3.311267919114622,11.955983334929732,1.0204865509779264,0.590861426181,-8.64471541581511,-0.26241639132024996,0.3647377076367515,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,species,species__GGB9615_SGB15053,14,21,0.005652070117260758,0.0070388404383554554,0.004215583245020583,0.0053691500065757,-0.0013867703210946975,-0.17840275598978203,0.3647377076367515,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07689,14,21,1.9083679059281722,10.462851993131325,0.3814067254940333,0.0,-8.554484087203154,-0.2806677525143166,0.36521315277891,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K13599,14,21,0.4406336859336542,0.6829234089498945,0.0,0.353773077556106,-0.24228972301624024,-0.284370535900395,0.36521315277891,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K11685,14,21,1.139154375449407,7.5273701191997775,0.35910088470792,0.0,-6.38821574375037,-0.31213624666343986,0.3655880610387815,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K02568,14,21,3.1849449672952947,8.167302570880354,1.6678309354799867,0.796165621018495,-4.98235760358506,-0.27046871276172413,0.36663532750156,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K13529,14,21,17.364089841704878,15.434022707930751,0.2874941961886929,3.73956970713935,1.930067133774127,0.08158660367479087,0.36663532750156,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07664,14,21,2.2268302219037976,11.647875314213877,0.0,0.697837740626155,-9.421045092310079,-0.3008399331501119,0.3666903311705768,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K01087,14,21,3.080134491419874,13.1799828318213,0.3317206226725558,0.0,-10.099848340401426,-0.2662681954822457,0.36816131641835714,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07336,14,21,1.344504144113158,11.743362527909728,0.434353049926141,0.0,-10.39885838379657,-0.31972277563583945,0.36816131641835714,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K12112,14,21,1.1275202246376155,7.4052307833311595,0.0,0.3615418448443375,-6.277710558693544,-0.3169343311594757,0.36816131641835714,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K03048,14,21,5.58712382816464,4.690200875731861,2.92780185042696,2.16482670986465,0.8969229524327789,0.12962746658688437,0.36817580877535994,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K15831,14,21,3.4774022146482366,7.447154002047268,2.6293642689050083,4.55653654696141,-3.969751787399032,-0.4829289895125357,0.36817580877535994,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K07679,14,21,6.705569074581148,53.2064329428166,1.982308962954903,4.03161970456707,-46.50086386823545,-0.32089899452294407,0.37034818272710357,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K18862,14,21,2.71923668807471,15.816052919788065,0.5342421614338275,0.0,-13.096816231713355,-0.27951367590655646,0.3710966151302266,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K22111,14,21,1.8564726999628394,19.600320708079977,0.2031549508973785,0.59118101613903,-17.743848008117137,-0.3441339704515517,0.3710966151302266,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K18123,14,21,0.4689764707977199,0.2881933388739132,0.049517088580377504,0.0,0.18078313192380674,0.29954548260670105,0.3715959638114291,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K19046,14,21,28.497179744228998,43.218621236129735,27.72209118772235,25.14486838914205,-14.721441491900737,-0.43621454586134184,0.3718963031385808,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K05346,14,21,7.485379525856223,13.306418309815399,6.504007497460002,8.18650464482965,-5.821038783959176,-0.4339159654610772,0.37209742116355715,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K12339,14,21,106.77875236426114,102.53991613034948,43.47619829348966,54.4268660116554,4.238836233911655,0.03559091973587677,0.37209742116355715,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K16087,14,21,14.253442044523371,89.3554088238861,7.113254676141205,11.611228343408385,-75.10196677936273,-0.3264482806284788,0.37209742116355715,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,species,species__Ruminococcus_torques,14,21,0.006371485715358563,0.005710797634447437,0.004648599928919533,0.0028895000931647,0.0006606880809111254,0.10646312024768528,0.37209742116355715,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,species,species__Blautia_faecis,14,21,0.003375153547041029,0.0025561285383848957,0.002401599998007575,0.00120690003695885,0.0008190250086561332,0.27130872385341165,0.37209742116355715,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K03179,14,21,50.53489119451875,76.17833723290357,29.369949222705298,49.57754339972775,-25.643446038384823,-0.2792040623472357,0.372197910330726,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,immune_pct,immune_pct__total % CD4+ d0,14,21,69.16666666666666,67.10476190476189,69.25,65.6,2.0619047619047706,0.24695785322135894,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,immune_pct,immune_pct__% CD4+ RO+ CCR6+ d1,14,21,12.30404761904762,11.733333333333333,11.4125,9.85,0.5707142857142866,0.11341429508405922,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,immune_pct,immune_pct__% viable CD3- CCR6- GzA+ INFg- d1,14,21,18.67809523809524,15.689761904761905,15.425,12.55,2.9883333333333333,0.26834730251771144,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,immune_pct,immune_pct__% Dcs CD1c+ d0,14,21,31.56309523809524,33.666666666666664,30.233333333333334,32.55,-2.103571428571424,-0.18230117008195598,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,immune_res,immune_res__% CD8+ total IL-17+ d6,14,21,-0.1354479147123209,0.21374113852387228,-0.5736194337914455,-0.253642637263738,-0.3491890532361932,-0.21220584743457574,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,immune_res,immune_res__% CD4+ RO+ CCR6+ d1,14,21,12.30404761904762,11.733333333333333,11.4125,9.85,0.5707142857142866,0.11341429508405922,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,immune_res,immune_res__% Dcs CD1c+ d0,14,21,31.56309523809524,33.666666666666664,30.233333333333334,32.55,-2.103571428571424,-0.18230117008195598,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K00210,14,21,635.7875579782697,562.3602092992876,664.2766071153899,513.524698593175,73.42734867898207,0.33121167843967136,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K00425,14,21,1412.5576942599562,1316.8244852415432,1366.4534446327798,1284.80793836058,95.73320901841294,0.28585834619902845,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K00705,14,21,3552.9709141824546,3434.994717262897,3515.9467472574,3474.1018043156946,117.97619691955742,0.27307819983639026,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K00832,14,21,24.210469640015305,53.096776951537386,21.790184474853156,33.5144218143275,-28.88630731152208,-0.39315344082803316,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K01447,14,21,235.59119337734188,223.94436185583268,238.53233452316226,183.81412929546752,11.646831521509199,0.10243713942130678,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K01810,14,21,2255.8678254131637,2450.7329512824485,2134.4982545220464,2294.71890238924,-194.86512586928484,-0.4164436307749366,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K01838,14,21,31.486273549746162,37.576133609819266,27.77086189410229,36.58814443922625,-6.089860060073104,-0.29472880889095326,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K01880,14,21,2945.208568684485,3231.150279601626,2818.413306204454,3086.3886573846503,-285.94171091714134,-0.4715191041470364,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K02042,14,21,125.98802261824882,151.2803720402364,116.85255478041302,131.02764039843,-25.292349421987566,-0.31273888098755576,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K02232,14,21,1304.936037700243,1217.8720391530862,1249.3956417735299,1220.710093727535,87.06399854715687,0.4049841390684945,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K02588,14,21,142.81574755843283,163.29289115381658,132.0512605314516,149.8304124491165,-20.47714359538375,-0.2695272007135693,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K02864,14,21,711.4886899467348,740.5454825585623,726.2229072255085,729.011080838332,-29.056792611827518,-0.3604590083848542,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K03079,14,21,22.799591847501,48.495118682654414,13.403409378596255,17.1367783776883,-25.695526835153416,-0.3007809634932003,0.37223139638073555,0.9384196850160336
control_like_ME_CFS vs ME_CFS_like_control,kegg,kegg__K03215,14,21,2422.9182204385747,2499.0174978941936,2439.964219799698,2585.65508933292,-76.0992774556189,-0.26907141670373985,0.37223139638073555,0.9384196850160336
